"Id"	"Magnification"	"^CE Diameter (µm)"	"Length (µm)"	"Width (µm)"	"Max. Distance (µm)"	"Perimeter (µm)"	"Major Axis (°)"	"Area (µm²)"	"SE Volume (µm³)"	"Area (Pixels)"	"Circularity"	"HS Circularity"	"Convexity"	"Solidity"	"Aspect Ratio"	"Elongation"	"Intensity Mean"	"Intensity SD"	"Centre X Position (µm)"	"Centre Y Position (µm)"	"Frame Row"	"Frame Column"	"Frame Index"	"Edge stitched particle"	"Scaling Factor"	"Fiber Total Length (µm)"	"Fiber Width (µm)"	"Fiber Elongation"	"Fiber Straightness"	"Scan Area Correction"
6283	10.00	42.34	43.02	41.96	43.12	133.78	107.13	1407.89	39738.89	43683	0.990	0.981	0.995	0.998	0.975	0.025	29.689	13.497	43893.500	29944.967	45	54	7867	0	1	-1.00	-1.00	-1.000	-1.000	1.000
1930	10.00	42.30	42.54	42.46	42.92	133.40	143.60	1405.37	39632.51	43605	0.992	0.984	0.994	0.998	0.998	0.002	30.349	12.446	26185.506	62173.848	127	21	2137	0	1	-1.00	-1.00	-1.000	-1.000	1.000
8013	10.00	42.29	42.83	42.15	43.03	133.57	81.04	1404.83	39609.33	43588	0.991	0.982	0.993	0.998	0.984	0.016	29.921	13.700	50336.949	28243.184	41	66	10252	0	1	-1.00	-1.00	-1.000	-1.000	1.000
8049	10.00	42.29	42.65	42.28	42.96	134.12	103.31	1404.50	39595.70	43578	0.986	0.973	0.993	0.997	0.991	0.009	29.041	13.985	50000.625	47642.227	90	66	10301	0	1	-1.00	-1.00	-1.000	-1.000	1.000
1829	10.00	42.26	43.26	42.27	43.38	133.77	22.46	1402.67	39518.04	43521	0.988	0.977	0.994	0.998	0.977	0.023	28.313	14.566	25587.834	46710.820	87	20	2007	0	1	-1.00	-1.00	-1.000	-1.000	1.000
6919	10.00	42.21	43.96	41.82	44.45	133.87	42.35	1399.38	39379.19	43419	0.986	0.973	0.993	0.998	0.951	0.049	30.163	13.423	46035.832	47818.609	90	58	8700	0	1	-1.00	-1.00	-1.000	-1.000	1.000
11767	10.00	42.17	42.68	42.08	43.05	133.20	101.86	1396.38	39252.73	43326	0.990	0.981	0.993	0.998	0.986	0.014	29.377	13.914	63849.535	23826.232	30	92	15483	0	1	-1.00	-1.00	-1.000	-1.000	1.000
14934	10.00	42.13	42.69	42.34	42.80	133.26	48.85	1394.25	39163.08	43260	0.989	0.978	0.993	0.998	0.992	0.008	29.466	14.555	74639.508	62250.305	126	112	19392	0	1	-1.00	-1.00	-1.000	-1.000	1.000
11182	10.00	42.12	42.52	42.24	42.87	132.97	99.27	1393.16	39116.92	43226	0.991	0.982	0.993	0.998	0.993	0.007	28.934	14.546	61887.840	86777.359	188	88	14841	0	1	-1.00	-1.00	-1.000	-1.000	1.000
9706	10.00	42.08	42.42	42.08	42.75	133.03	16.57	1390.77	39016.51	43152	0.990	0.980	0.994	0.998	0.992	0.008	29.997	13.295	56486.766	75820.422	161	78	12796	0	1	-1.00	-1.00	-1.000	-1.000	1.000
14160	10.00	42.07	42.54	40.92	44.27	133.78	85.04	1389.90	38979.91	43125	0.984	0.968	0.990	0.997	0.962	0.038	30.094	14.296	72008.469	44619.398	82	107	18471	0	1	-1.00	-1.00	-1.000	-1.000	1.000
14636	10.00	42.03	42.05	41.98	42.75	133.06	110.19	1387.20	38866.06	43041	0.988	0.976	0.994	0.998	0.998	0.002	30.041	13.453	73528.914	61364.172	124	110	19029	0	1	-1.00	-1.00	-1.000	-1.000	1.000
12507	10.00	42.03	42.81	42.01	43.00	133.03	161.46	1387.10	38862.00	43038	0.988	0.977	0.991	0.998	0.981	0.019	28.423	15.105	66036.484	58696.730	117	96	16361	0	1	-1.00	-1.00	-1.000	-1.000	1.000
12178	10.00	41.97	42.49	41.93	42.82	132.39	122.10	1383.33	38703.64	42921	0.992	0.984	0.995	0.999	0.987	0.013	32.307	12.477	65079.574	36098.723	60	94	15910	0	1	-1.00	-1.00	-1.000	-1.000	1.000
9581	10.00	41.96	42.63	41.66	43.94	135.25	121.82	1382.94	38687.41	42909	0.971	0.942	0.986	0.991	0.977	0.023	31.496	12.624	56344.699	14014.338	5	78	12640	0	1	-1.00	-1.00	-1.000	-1.000	1.000
12994	10.00	41.95	44.04	42.13	44.04	133.16	105.50	1382.23	38657.66	42887	0.986	0.972	0.993	0.996	0.957	0.043	28.519	14.214	67470.805	18519.816	17	99	17015	0	1	-1.00	-1.00	-1.000	-1.000	1.000
8191	10.00	41.95	42.33	42.06	42.78	132.95	167.45	1381.97	38646.85	42879	0.987	0.974	0.991	0.997	0.994	0.006	30.099	13.749	50795.945	44423.309	82	67	10532	0	1	-1.00	-1.00	-1.000	-1.000	1.000
8369	10.00	41.92	42.43	41.98	42.55	132.19	52.14	1380.40	38580.62	42830	0.992	0.984	0.995	0.998	0.989	0.011	31.083	12.868	51167.004	66173.563	136	68	10751	0	1	-1.00	-1.00	-1.000	-1.000	1.000
4455	10.00	41.92	43.04	41.58	43.24	132.47	6.48	1379.94	38561.70	42816	0.990	0.980	0.996	0.998	0.966	0.034	32.964	12.291	36198.102	63552.012	130	40	5309	0	1	-1.00	-1.00	-1.000	-1.000	1.000
9311	10.00	41.83	43.10	41.75	43.37	132.68	121.00	1374.56	38336.31	42649	0.986	0.973	0.992	0.998	0.969	0.031	31.674	12.490	55272.406	15669.470	9	76	12240	0	1	-1.00	-1.00	-1.000	-1.000	1.000
12162	10.00	41.82	43.78	41.54	43.82	132.53	82.15	1373.60	38295.87	42619	0.987	0.975	0.993	0.997	0.949	0.051	31.903	12.387	64866.641	28471.219	41	94	15891	0	1	-1.00	-1.00	-1.000	-1.000	1.000
1835	10.00	41.82	42.60	42.28	43.70	134.72	118.17	1373.43	38289.13	42614	0.971	0.943	0.985	0.993	0.993	0.007	32.644	12.388	25802.633	59004.914	118	20	2038	0	1	-1.00	-1.00	-1.000	-1.000	1.000
12259	10.00	41.77	43.11	42.03	43.24	132.14	133.57	1370.50	38166.55	42523	0.989	0.978	0.993	0.997	0.975	0.025	30.961	13.701	65142.293	68445.711	142	94	15992	0	1	-1.00	-1.00	-1.000	-1.000	1.000
17452	10.00	41.77	42.39	41.97	42.50	132.10	51.31	1370.15	38151.74	42512	0.989	0.979	0.992	0.997	0.990	0.010	30.340	13.698	83745.930	56866.504	113	130	22325	0	1	-1.00	-1.00	-1.000	-1.000	1.000
12807	10.00	41.66	41.98	41.92	42.94	131.77	162.65	1362.99	37853.29	42290	0.989	0.978	0.995	0.999	0.998	0.002	32.600	12.232	66747.492	66189.430	136	98	16772	0	1	-1.00	-1.00	-1.000	-1.000	1.000
7201	10.00	41.66	41.80	41.77	42.19	131.35	73.98	1362.96	37851.94	42289	0.992	0.985	0.996	0.998	0.999	0.001	31.599	12.571	46457.648	34813.949	58	59	8952	0	1	-1.00	-1.00	-1.000	-1.000	1.000
9732	10.00	41.64	46.84	40.55	46.85	137.24	113.19	1361.67	37798.25	42249	0.949	0.901	0.974	0.980	0.866	0.134	38.754	14.222	56830.785	84300.430	182	79	12856	0	1	-1.00	-1.00	-1.000	-1.000	1.000
2927	10.00	41.63	42.25	40.98	42.51	131.99	35.00	1360.90	37766.05	42225	0.987	0.973	0.992	0.997	0.970	0.030	28.049	14.700	29875.266	31935.480	50	28	3177	0	1	-1.00	-1.00	-1.000	-1.000	1.000
9354	10.00	41.60	42.22	41.33	42.36	131.35	132.54	1358.90	37682.89	42163	0.991	0.982	0.994	0.998	0.979	0.021	28.496	14.417	55414.000	35806.020	60	76	12291	0	1	-1.00	-1.00	-1.000	-1.000	1.000
11122	10.00	41.57	42.38	40.43	42.78	131.09	48.00	1357.16	37610.54	42109	0.992	0.984	0.996	0.998	0.954	0.046	32.700	12.024	61640.668	47256.141	89	88	14742	0	1	-1.00	-1.00	-1.000	-1.000	1.000
12192	10.00	41.56	42.01	41.51	42.25	131.38	36.90	1356.42	37579.72	42086	0.990	0.979	0.993	0.998	0.988	0.012	30.460	13.429	64629.688	43694.164	80	94	15930	0	1	-1.00	-1.00	-1.000	-1.000	1.000
52	10.00	41.54	42.48	40.51	42.70	131.57	85.51	1355.55	37543.56	42059	0.988	0.976	0.993	0.997	0.954	0.046	32.786	12.368	15586.054	55666.793	110	1	44	0	1	-1.00	-1.00	-1.000	-1.000	1.000
3828	10.00	41.54	44.55	40.66	44.64	134.02	117.36	1355.29	37532.85	42051	0.970	0.940	0.982	0.992	0.913	0.087	28.921	13.832	33718.020	31316.885	49	35	4447	0	1	-1.00	-1.00	-1.000	-1.000	1.000
5710	10.00	41.53	41.82	41.75	42.20	131.37	125.40	1354.48	37499.39	42026	0.989	0.978	0.993	0.997	0.998	0.002	29.750	14.060	41584.988	52484.230	102	50	7149	0	1	-1.00	-1.00	-1.000	-1.000	1.000
19713	10.00	41.50	48.83	41.25	48.91	140.67	151.52	1352.39	37412.42	41961	0.923	0.851	0.971	0.964	0.845	0.155	31.289	14.262	88417.805	57978.777	116	138	23382	0	1	-1.00	-1.00	-1.000	-1.000	1.000
1678	10.00	41.49	42.08	41.77	42.41	130.89	108.19	1352.32	37409.74	41959	0.992	0.984	0.996	0.998	0.993	0.007	30.964	12.955	25071.168	72206.969	152	19	1830	0	1	-1.00	-1.00	-1.000	-1.000	1.000
691	10.00	41.49	42.81	41.78	42.84	132.01	25.96	1351.94	37393.70	41947	0.983	0.967	0.988	0.996	0.976	0.024	27.935	14.512	20576.066	32666.072	52	10	727	0	1	-1.00	-1.00	-1.000	-1.000	1.000
12003	10.00	41.48	42.05	41.73	42.27	130.78	87.99	1351.42	37372.30	41931	0.992	0.985	0.997	0.999	0.992	0.008	34.318	11.132	64438.258	62452.574	127	93	15726	0	1	-1.00	-1.00	-1.000	-1.000	1.000
732	10.00	41.46	42.20	41.51	42.25	131.17	12.66	1350.20	37321.52	41893	0.989	0.978	0.992	0.998	0.984	0.016	29.111	13.592	20404.443	43840.680	80	10	755	0	1	-1.00	-1.00	-1.000	-1.000	1.000
11739	10.00	41.45	43.77	40.71	43.95	131.53	108.26	1349.62	37297.46	41875	0.986	0.972	0.993	0.998	0.930	0.070	33.023	11.935	63476.324	15036.210	8	91	15448	0	1	-1.00	-1.00	-1.000	-1.000	1.000
1560	10.00	41.39	44.08	40.06	45.20	139.39	3.17	1345.23	37115.91	41739	0.929	0.862	0.965	0.973	0.909	0.091	28.063	14.861	24789.156	35697.164	59	18	1703	0	1	-1.00	-1.00	-1.000	-1.000	1.000
6942	10.00	41.38	41.72	41.70	41.82	130.57	105.95	1344.72	37094.57	41723	0.991	0.983	0.993	0.998	0.999	0.001	31.415	12.629	45669.734	51177.031	98	58	8708	0	1	-1.00	-1.00	-1.000	-1.000	1.000
15509	10.00	41.37	42.08	41.31	42.18	130.68	164.84	1344.14	37070.57	41705	0.990	0.981	0.994	0.998	0.982	0.018	31.230	13.070	77206.438	65625.945	135	117	20211	0	1	-1.00	-1.00	-1.000	-1.000	1.000
14931	10.00	41.35	41.77	41.49	41.83	130.49	171.53	1343.17	37030.57	41675	0.991	0.983	0.995	0.999	0.993	0.007	33.823	11.635	74191.125	60844.590	123	112	19389	0	1	-1.00	-1.00	-1.000	-1.000	1.000
8925	10.00	41.35	41.75	41.73	42.04	130.75	127.19	1342.88	37018.59	41666	0.989	0.979	0.993	0.998	1.000	0.000	31.799	13.632	53148.148	50473.375	97	72	11520	0	1	-1.00	-1.00	-1.000	-1.000	1.000
6622	10.00	41.34	41.87	41.21	41.94	130.46	1.66	1342.04	36983.94	41640	0.991	0.983	0.994	0.998	0.984	0.016	29.438	13.462	44994.621	45721.520	85	56	8299	0	1	-1.00	-1.00	-1.000	-1.000	1.000
12560	10.00	41.32	41.63	41.48	42.17	130.44	146.47	1340.79	36931.99	41601	0.991	0.982	0.994	0.998	0.996	0.004	31.735	13.215	65886.727	80883.727	173	96	16417	0	1	-1.00	-1.00	-1.000	-1.000	1.000
5747	10.00	41.30	42.70	40.55	43.21	131.49	107.25	1339.75	36889.39	41569	0.983	0.965	0.988	0.996	0.949	0.051	31.853	13.035	41435.789	67917.156	141	50	7188	0	1	-1.00	-1.00	-1.000	-1.000	1.000
10593	10.00	41.26	45.02	40.69	45.13	137.15	41.02	1337.11	36780.29	41487	0.941	0.885	0.973	0.970	0.904	0.096	32.614	13.182	59529.508	85687.641	185	84	14032	0	1	-1.00	-1.00	-1.000	-1.000	1.000
15831	10.00	41.25	43.20	41.90	43.38	131.65	161.72	1336.72	36764.33	41475	0.980	0.961	0.990	0.994	0.970	0.030	30.840	12.817	78361.047	26447.559	37	119	20649	0	1	-1.00	-1.00	-1.000	-1.000	1.000
5116	10.00	41.20	41.79	40.98	42.14	130.45	15.29	1332.95	36608.87	41358	0.988	0.976	0.992	0.997	0.981	0.019	30.562	13.154	39061.645	27325.354	39	45	6262	0	1	-1.00	-1.00	-1.000	-1.000	1.000
11282	10.00	41.19	42.07	41.14	42.13	130.46	173.71	1332.60	36594.27	41347	0.988	0.976	0.991	0.998	0.978	0.022	29.704	14.154	62124.328	43045.574	79	89	14977	0	1	-1.00	-1.00	-1.000	-1.000	1.000
9162	10.00	41.19	41.73	41.10	41.88	130.16	118.46	1332.28	36580.99	41337	0.990	0.980	0.993	0.998	0.985	0.015	29.602	14.141	54219.473	47240.512	89	74	11916	0	1	-1.00	-1.00	-1.000	-1.000	1.000
10073	10.00	41.18	43.44	40.16	43.49	130.68	138.65	1331.76	36559.76	41321	0.986	0.972	0.992	0.997	0.924	0.076	31.816	12.999	58165.215	49143.293	94	81	13348	0	1	-1.00	-1.00	-1.000	-1.000	1.000
5509	10.00	41.12	41.46	41.10	42.42	130.13	43.21	1328.31	36417.84	41214	0.989	0.977	0.995	0.998	0.991	0.009	31.914	12.496	40844.066	84844.039	184	49	6873	0	1	-1.00	-1.00	-1.000	-1.000	1.000
11617	10.00	41.10	41.61	41.33	41.74	129.79	82.15	1326.57	36346.29	41160	0.991	0.981	0.995	0.998	0.993	0.007	30.542	13.910	63294.902	69258.461	145	91	15311	0	1	-1.00	-1.00	-1.000	-1.000	1.000
15695	10.00	41.03	42.18	40.81	42.41	130.06	0.93	1322.41	36175.55	41031	0.987	0.974	0.990	0.998	0.968	0.032	29.863	14.335	77503.133	52155.715	101	118	20417	0	1	-1.00	-1.00	-1.000	-1.000	1.000
10953	10.00	41.02	41.65	41.27	42.15	129.73	19.03	1321.77	36149.11	41011	0.989	0.979	0.995	0.998	0.991	0.009	32.429	12.354	61239.520	59669.824	120	87	14534	0	1	-1.00	-1.00	-1.000	-1.000	1.000
14752	10.00	40.99	41.20	40.62	42.41	130.69	83.34	1319.55	36057.92	40942	0.981	0.963	0.991	0.995	0.986	0.014	30.275	13.551	73973.141	49512.844	95	111	19193	0	1	-1.00	-1.00	-1.000	-1.000	1.000
7379	10.00	40.94	41.31	41.17	41.40	129.24	86.74	1316.55	35935.13	40849	0.991	0.982	0.993	0.998	0.997	0.003	33.531	11.811	47275.285	72223.375	152	61	9256	0	1	-1.00	-1.00	-1.000	-1.000	1.000
9636	10.00	40.92	42.80	40.46	42.99	129.17	121.26	1315.26	35882.36	40809	0.991	0.982	0.996	0.999	0.945	0.055	34.804	11.236	56326.371	29590.447	44	78	12679	0	1	-1.00	-1.00	-1.000	-1.000	1.000
7765	10.00	40.90	41.35	41.12	41.56	129.17	88.52	1313.52	35811.16	40755	0.990	0.981	0.995	0.998	0.994	0.006	32.374	12.946	48895.449	29590.795	44	64	9852	0	1	-1.00	-1.00	-1.000	-1.000	1.000
4052	10.00	40.82	41.18	40.98	41.97	129.63	50.35	1308.52	35607.06	40600	0.985	0.970	0.991	0.996	0.995	0.005	29.205	14.375	34487.496	50451.988	97	37	4748	0	1	-1.00	-1.00	-1.000	-1.000	1.000
7508	10.00	40.81	41.08	40.90	41.40	128.78	171.85	1308.04	35587.33	40585	0.991	0.983	0.994	0.998	0.996	0.004	31.440	13.014	48099.863	43345.215	79	62	9486	0	1	-1.00	-1.00	-1.000	-1.000	1.000
6354	10.00	40.80	43.45	42.66	43.49	133.17	163.96	1307.33	35558.40	40563	0.958	0.918	0.983	0.984	0.982	0.018	28.593	14.224	43937.000	53901.262	105	54	7927	0	1	-1.00	-1.00	-1.000	-1.000	1.000
10255	10.00	40.78	41.18	40.91	41.40	129.00	39.00	1305.88	35499.24	40518	0.989	0.978	0.993	0.997	0.993	0.007	32.275	13.386	58379.281	49915.809	95	82	13538	0	1	-1.00	-1.00	-1.000	-1.000	1.000
12509	10.00	40.77	41.70	40.70	41.73	128.53	9.56	1305.69	35491.35	40512	0.992	0.985	0.995	0.998	0.976	0.024	31.902	12.877	65689.281	61165.414	124	96	16368	0	1	-1.00	-1.00	-1.000	-1.000	1.000
11988	10.00	40.76	41.33	40.81	41.41	128.36	105.92	1305.11	35467.70	40494	0.993	0.987	0.996	0.998	0.987	0.013	30.268	14.038	64250.789	75297.430	160	93	15693	0	1	-1.00	-1.00	-1.000	-1.000	1.000
8370	10.00	40.76	41.05	40.82	42.22	129.37	152.24	1305.01	35463.77	40491	0.986	0.972	0.993	0.996	0.995	0.005	30.703	13.949	51250.059	66713.023	138	68	10753	0	1	-1.00	-1.00	-1.000	-1.000	1.000
9253	10.00	40.75	42.68	41.07	42.93	130.52	36.16	1304.04	35424.36	40461	0.977	0.954	0.990	0.991	0.962	0.038	30.346	13.814	55005.539	46733.828	88	75	12142	0	1	-1.00	-1.00	-1.000	-1.000	1.000
1074	10.00	40.74	45.25	37.23	45.36	129.47	74.40	1303.75	35412.54	40452	0.984	0.969	0.996	0.998	0.823	0.177	39.296	11.332	22246.160	45164.172	84	13	1128	0	1	-1.00	-1.00	-1.000	-1.000	1.000
8993	10.00	40.74	41.21	41.18	41.55	128.94	34.96	1303.37	35396.78	40440	0.988	0.977	0.992	0.997	0.999	0.001	32.711	12.755	53686.074	57315.922	114	73	11712	0	1	-1.00	-1.00	-1.000	-1.000	1.000
10907	10.00	40.72	41.03	40.95	41.47	128.82	46.73	1302.56	35363.97	40415	0.989	0.978	0.994	0.997	0.998	0.002	31.721	13.783	60539.906	78616.063	168	86	14419	0	1	-1.00	-1.00	-1.000	-1.000	1.000
8317	10.00	40.69	41.57	40.84	41.59	128.46	16.17	1300.47	35278.68	40350	0.991	0.982	0.994	0.998	0.982	0.018	30.212	14.230	51176.641	38446.227	66	68	10681	0	1	-1.00	-1.00	-1.000	-1.000	1.000
16391	10.00	40.63	40.97	40.87	41.29	128.07	45.76	1296.53	35118.80	40228	0.992	0.985	0.996	0.998	0.997	0.003	31.491	13.255	80888.719	30939.482	47	124	21351	0	1	-1.00	-1.00	-1.000	-1.000	1.000
6878	10.00	40.57	41.02	40.77	41.32	128.39	78.39	1292.89	34970.93	40115	0.989	0.977	0.992	0.998	0.994	0.006	30.409	13.869	45761.695	22208.346	25	58	8635	0	1	-1.00	-1.00	-1.000	-1.000	1.000
2167	10.00	40.52	42.03	39.72	42.24	128.21	120.41	1289.64	34838.94	40014	0.989	0.977	0.994	0.998	0.945	0.055	29.933	13.749	26691.729	62325.441	127	22	2334	0	1	-1.00	-1.00	-1.000	-1.000	1.000
6602	10.00	40.51	41.03	40.87	41.07	128.25	50.10	1288.70	34801.07	39985	0.988	0.976	0.992	0.997	0.996	0.004	30.030	14.244	44769.012	27498.453	39	56	8253	0	1	-1.00	-1.00	-1.000	-1.000	1.000
7390	10.00	40.50	42.61	39.89	42.73	128.31	179.01	1288.22	34781.49	39970	0.987	0.975	0.993	0.997	0.936	0.064	31.121	13.734	47670.188	65225.977	134	61	9274	0	1	-1.00	-1.00	-1.000	-1.000	1.000
18231	10.00	40.39	40.84	39.99	41.28	127.37	20.95	1281.52	34510.35	39762	0.992	0.984	0.994	0.998	0.979	0.021	30.300	13.569	85857.070	36345.695	61	134	22825	0	1	-1.00	-1.00	-1.000	-1.000	1.000
1974	10.00	40.39	41.90	39.74	42.64	128.46	169.50	1281.42	34506.45	39759	0.984	0.967	0.993	0.996	0.948	0.052	32.703	11.983	26275.367	44020.770	81	21	2183	0	1	-1.00	-1.00	-1.000	-1.000	1.000
8173	10.00	40.38	41.10	40.58	41.78	127.88	120.98	1280.52	34470.00	39731	0.988	0.975	0.993	0.997	0.987	0.013	31.372	13.615	50593.379	54311.188	107	67	10507	0	1	-1.00	-1.00	-1.000	-1.000	1.000
8396	10.00	40.31	47.66	38.42	47.90	139.86	164.50	1276.20	34295.77	39597	0.901	0.812	0.954	0.963	0.806	0.194	34.155	13.050	51730.941	83729.234	181	69	10837	0	1	-1.00	-1.00	-1.000	-1.000	1.000
575	10.00	40.28	40.70	40.39	40.76	127.09	36.31	1274.26	34217.84	39537	0.991	0.983	0.995	0.998	0.992	0.008	28.757	14.231	19361.941	65503.340	135	8	608	0	1	-1.00	-1.00	-1.000	-1.000	1.000
7898	10.00	40.25	41.53	40.10	41.68	127.57	128.20	1272.68	34154.25	39488	0.987	0.974	0.993	0.997	0.966	0.034	32.015	12.963	49779.008	55538.414	110	65	10101	0	1	-1.00	-1.00	-1.000	-1.000	1.000
4453	10.00	40.24	42.22	39.12	42.52	127.12	44.13	1271.91	34123.12	39464	0.990	0.981	0.997	0.998	0.927	0.073	34.148	11.941	36237.254	62180.254	126	40	5305	0	1	-1.00	-1.00	-1.000	-1.000	1.000
2372	10.00	40.22	44.32	40.79	44.35	131.77	63.41	1270.40	34062.18	39417	0.955	0.911	0.978	0.987	0.920	0.080	31.598	14.547	27676.846	39036.543	68	24	2572	0	1	-1.00	-1.00	-1.000	-1.000	1.000
7131	10.00	40.17	41.25	39.91	42.82	129.49	61.49	1267.50	33945.58	39327	0.970	0.941	0.987	0.990	0.968	0.032	32.699	13.153	46111.414	64828.035	133	59	8877	0	1	-1.00	-1.00	-1.000	-1.000	1.000
12250	10.00	40.15	40.53	40.23	40.95	126.63	46.83	1266.14	33891.22	39285	0.992	0.984	0.996	0.999	0.993	0.007	33.520	11.662	65074.059	59401.215	119	94	15969	0	1	-1.00	-1.00	-1.000	-1.000	1.000
4451	10.00	40.11	40.46	40.20	40.59	126.58	37.09	1263.40	33781.29	39200	0.991	0.982	0.995	0.998	0.994	0.006	33.395	12.195	36065.383	61296.262	124	40	5303	0	1	-1.00	-1.00	-1.000	-1.000	1.000
197	10.00	40.10	40.80	40.07	40.91	127.27	101.34	1262.69	33752.85	39178	0.985	0.971	0.990	0.996	0.982	0.018	28.832	14.826	17370.559	46295.305	86	4	219	0	1	-1.00	-1.00	-1.000	-1.000	1.000
14587	10.00	40.06	40.07	40.06	40.52	126.31	0.32	1260.63	33670.18	39114	0.992	0.984	0.993	0.998	1.000	0.000	32.209	12.971	73414.070	38710.387	67	110	18972	0	1	-1.00	-1.00	-1.000	-1.000	1.000
8724	10.00	39.96	40.36	40.25	40.62	126.27	150.52	1254.02	33405.82	38909	0.990	0.980	0.993	0.998	0.997	0.003	32.439	13.349	52875.543	42888.598	78	71	11344	0	1	-1.00	-1.00	-1.000	-1.000	1.000
13255	10.00	39.95	40.26	39.77	41.50	127.92	62.41	1253.38	33380.06	38889	0.977	0.954	0.984	0.992	0.988	0.012	32.418	12.886	68761.867	42763.227	78	101	17340	0	1	-1.00	-1.00	-1.000	-1.000	1.000
13739	10.00	39.87	43.51	41.30	43.52	129.26	127.52	1248.67	33192.27	38743	0.965	0.931	0.988	0.992	0.949	0.051	32.296	14.106	70070.102	59706.828	120	104	17909	0	1	-1.00	-1.00	-1.000	-1.000	1.000
9883	10.00	39.87	40.59	39.84	40.64	126.26	47.14	1248.38	33180.70	38734	0.988	0.975	0.992	0.998	0.981	0.019	30.229	14.740	57743.391	23497.254	29	80	13068	0	1	-1.00	-1.00	-1.000	-1.000	1.000
8037	10.00	39.84	41.44	39.35	41.87	126.16	104.81	1246.55	33107.48	38677	0.988	0.976	0.993	0.997	0.949	0.051	34.242	12.522	50047.664	44114.203	81	66	10292	0	1	-1.00	-1.00	-1.000	-1.000	1.000
9908	10.00	39.82	40.17	39.84	40.57	125.74	176.54	1245.51	33066.41	38645	0.991	0.981	0.994	0.998	0.992	0.008	31.834	13.539	57432.156	29751.961	44	80	13083	0	1	-1.00	-1.00	-1.000	-1.000	1.000
5822	10.00	39.75	40.09	39.84	40.10	125.31	33.28	1240.87	32881.77	38501	0.992	0.984	0.995	0.998	0.994	0.006	33.368	12.032	42399.102	70635.859	148	51	7293	0	1	-1.00	-1.00	-1.000	-1.000	1.000
4410	10.00	39.74	40.05	39.86	40.40	125.23	124.92	1240.33	32859.99	38484	0.993	0.985	0.995	0.998	0.995	0.005	31.758	13.383	36286.547	36987.406	63	40	5242	0	1	-1.00	-1.00	-1.000	-1.000	1.000
909	10.00	39.68	40.07	39.74	40.40	125.91	178.36	1236.68	32715.36	38371	0.986	0.972	0.991	0.997	0.992	0.008	29.378	13.912	21034.301	34895.969	58	11	926	0	1	-1.00	-1.00	-1.000	-1.000	1.000
11399	10.00	39.67	40.49	39.58	40.64	125.21	17.28	1236.30	32700.02	38359	0.991	0.982	0.994	0.998	0.978	0.022	32.492	13.038	62799.691	27459.695	39	90	15094	0	1	-1.00	-1.00	-1.000	-1.000	1.000
1915	10.00	39.67	40.70	39.56	40.85	125.71	60.13	1236.17	32694.90	38355	0.987	0.974	0.992	0.997	0.972	0.028	31.307	12.984	26325.404	67572.758	140	21	2124	0	1	-1.00	-1.00	-1.000	-1.000	1.000
6936	10.00	39.64	40.98	39.94	41.06	125.94	30.84	1234.23	32618.22	38295	0.985	0.969	0.993	0.997	0.975	0.025	30.902	13.598	46009.512	49649.453	95	58	8705	0	1	-1.00	-1.00	-1.000	-1.000	1.000
6015	10.00	39.59	40.53	39.65	40.85	125.24	77.81	1230.82	32482.87	38189	0.989	0.977	0.994	0.997	0.978	0.022	33.756	12.502	42638.309	65182.660	134	52	7567	0	1	-1.00	-1.00	-1.000	-1.000	1.000
14209	10.00	39.57	41.73	39.56	41.87	125.83	140.40	1229.53	32431.85	38149	0.983	0.967	0.995	0.996	0.948	0.052	31.320	14.253	71560.586	23928.785	30	107	18523	0	1	-1.00	-1.00	-1.000	-1.000	1.000
11736	10.00	39.55	41.94	39.44	42.18	126.42	95.88	1228.59	32394.88	38120	0.979	0.958	0.990	0.994	0.941	0.059	32.038	13.990	63455.414	20672.881	22	91	15434	0	1	-1.00	-1.00	-1.000	-1.000	1.000
7914	10.00	39.43	40.83	38.74	40.88	125.07	91.69	1221.02	32095.78	37885	0.986	0.972	0.992	0.997	0.949	0.051	32.159	13.526	49315.586	49645.996	95	65	10116	0	1	-1.00	-1.00	-1.000	-1.000	1.000
285	10.00	39.39	40.06	39.59	40.25	124.60	30.17	1218.51	31996.72	37807	0.989	0.978	0.993	0.997	0.988	0.012	31.025	13.238	17631.666	45518.000	85	5	326	0	1	-1.00	-1.00	-1.000	-1.000	1.000
17091	10.00	39.37	39.84	39.42	40.25	124.22	19.52	1217.22	31945.95	37767	0.991	0.983	0.996	0.998	0.990	0.010	33.391	12.492	82447.023	39516.555	70	127	21900	0	1	-1.00	-1.00	-1.000	-1.000	1.000
9808	10.00	39.35	39.91	39.52	40.04	123.98	108.33	1216.06	31900.28	37731	0.993	0.985	0.996	0.998	0.990	0.010	32.261	13.070	56994.137	36464.469	62	79	12976	0	1	-1.00	-1.00	-1.000	-1.000	1.000
13890	10.00	39.30	39.89	39.39	40.18	124.24	42.35	1212.77	31771.01	37629	0.989	0.979	0.995	0.998	0.988	0.012	32.220	13.212	71061.852	18023.166	15	106	18180	0	1	-1.00	-1.00	-1.000	-1.000	1.000
6692	10.00	39.27	39.50	39.44	39.68	123.74	121.00	1211.42	31717.84	37587	0.993	0.985	0.997	0.998	0.999	0.001	33.518	13.034	44620.449	86960.141	189	56	8403	0	1	-1.00	-1.00	-1.000	-1.000	1.000
