#                                                                 21.09.2022 12:05
# ________________________________________________________________________________
# 
# 
# 
# Curve Name:
#   !$PHBH 3D
# Curve Values:
#           Index             Ts          Value
#                           [�C]        [Wg^-1]
           2221        85.0639     -0.0619307
           2222        85.1472     -0.0621486
           2223        85.2304     -0.0623832
           2224        85.3137     -0.0626487
           2225        85.3969     -0.0629298
           2226        85.4801     -0.0631977
           2227        85.5634     -0.0634627
           2228        85.6466     -0.0637297
           2229        85.7299     -0.0639907
           2230        85.8131     -0.0642408
           2231        85.8963     -0.0644798
           2232        85.9796     -0.0646842
           2233        86.0629     -0.0648816
           2234        86.1461     -0.0650651
           2235        86.2294       -0.06521
           2236        86.3127     -0.0653523
           2237         86.396     -0.0654806
           2238        86.4792     -0.0657437
           2239        86.5624     -0.0659884
           2240        86.6457      -0.066201
           2241        86.7289     -0.0665581
           2242        86.8121      -0.066953
           2243        86.8953     -0.0673191
           2244        86.9785     -0.0676746
           2245        87.0617     -0.0680352
           2246        87.1449     -0.0683798
           2247        87.2281     -0.0687482
           2248        87.3114     -0.0690607
           2249        87.3946     -0.0693025
           2250        87.4779     -0.0695119
           2251        87.5611     -0.0697342
           2252        87.6443     -0.0699732
           2253        87.7276     -0.0702126
           2254        87.8108     -0.0704568
           2255        87.8941     -0.0706911
           2256        87.9773      -0.070982
           2257        88.0605     -0.0713156
           2258        88.1437       -0.07171
           2259        88.2269     -0.0720768
           2260        88.3101     -0.0724566
           2261        88.3933     -0.0728462
           2262        88.4765     -0.0732399
           2263        88.5597     -0.0736404
           2264        88.6429     -0.0740519
           2265        88.7261     -0.0744264
           2266        88.8093     -0.0747166
           2267        88.8925     -0.0750279
           2268        88.9758      -0.075314
           2269         89.059     -0.0755451
           2270        89.1423     -0.0757697
           2271        89.2255     -0.0760045
           2272        89.3087     -0.0762854
           2273         89.392     -0.0766219
           2274        89.4751     -0.0770387
           2275        89.5583     -0.0774464
           2276        89.6415     -0.0778665
           2277        89.7247     -0.0782895
           2278        89.8079     -0.0787219
           2279        89.8911     -0.0791327
           2280        89.9743     -0.0795361
           2281        90.0574     -0.0799476
           2282        90.1406     -0.0802775
           2283        90.2239     -0.0806147
           2284        90.3071     -0.0809278
           2285        90.3903     -0.0812214
           2286        90.4735     -0.0814712
           2287        90.5568     -0.0817455
           2288          90.64     -0.0820064
           2289        90.7232     -0.0822476
           2290        90.8064     -0.0826822
           2291        90.8896     -0.0830919
           2292        90.9728     -0.0834713
           2293         91.056      -0.083843
           2294        91.1392     -0.0842519
